siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar
SIP101260,MUS1420,2025-02-04 08:59:00,İstanbul,Marmara,Kozmetik,Şampuan,1,191.45,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.259,231.35
SIP100159,MUS1324,2024-11-26 21:40:00,Adana,Akdeniz,Kozmetik,Serum,1,525.14,0.0,39.9,Kredi Kartı,,5.0,5.0,Hayır,0.358,565.04
SIP100305,MUS1102,2024-07-09 18:42:00,Kocaeli,Marmara,Kitap,Python Notları,1,220.22,0.0,39.9,Kart,Yeni,3.0,5.0,Hayır,0.197,260.12
SIP100006,MUS1041,2024-07-15 19:04:00,Eskişehir,İç Anadolu,Ofis,Kalem Seti,4,102.17,0.0,39.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.224,448.58
SIP101385,MUS1366,2025-10-25 20:34:00,İzmir,Ege,Ev ve Yaşam,Kahve Kupası,1,168.66,0.0,0.0,Kapıda Ödeme,yeni,3.0,4.0,Evet,0.397,168.66
SIP100021,MUS1037,2024-03-06 13:01:00,İzmir,Ege,Ev ve Yaşam,Masa Lambası,1,678.97,0.0,39.9,Banka Kartı,Yeni,4.0,3.0,Hayır,0.346,718.87
SIP101081,MUS1220,2024-07-06 15:22:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,2,171.45,0.15,39.9,eft,Mevcut,4.0,5.0,Hayır,0.239,331.36
SIP100549,MUS1414,2025-09-20 12:29:00,İzmir,Ege,Elektronik,Akıllı Saat,1,2902.34,0.0,29.9,Banka Kartı,Yeni,3.0,5.0,Hayır,0.237,2932.24
SIP100911,MUS1010,2025-05-02 16:57:00,Samsun,Karadeniz,Kozmetik,Nemlendirici,2,386.36,0.0,49.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.407,822.62
SIP100183,MUS1404,2024-02-14 18:24:00,Antalya,Akdeniz,Spor,Direnç Bandı,3,244.65,0.05,49.9,Dijital Cüzdan,Yeni,2.0,3.0,Evet,0.223,747.15
SIP100814,MUS1212,2025-02-24 13:55:00,Adana,Akdeniz,Ofis,Not Tutucu,5,123.13,0.2,39.9,Kapıda Ödeme,Yeni,2.0,4.0,Hayır,0.314,532.42
SIP100475,MUS1048,2025-06-17 09:50:00,Ankara,İç Anadolu,Ev ve Yaşam,Masa Lambası,1,601.57,0.15,0.0,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.402,511.33
SIP100566,MUS1037,2024-03-23 21:48:00,Bursa,Marmara,Elektronik,Webcam,2,883.29,0.1,49.9,Dijital Cüzdan,,2.0,4.0,Hayır,0.29,1639.82
SIP101051,MUS1415,2024-03-01 20:21:00,Istanbul,Marmara,Ofis,Not Tutucu,1,120.44,0.0,39.9,Kredi Kartı,,1.0,1.0,Hayır,0.305,160.34
SIP100644,MUS1213,2025-10-02 20:07:00,İstanbul,Marmara,Elektronik,Akıllı Saat,2,3218.45,0.0,39.9,Havale/EFT,Yeni,3.0,4.0,Hayır,0.277,6476.8
SIP100979,MUS1120,2024-01-28 10:12:00,Mersin,Akdeniz,Kozmetik,Şampuan,1,192.92,0.05,29.9,Kredi Kartı,VIP,6.0,5.0,Hayır,0.3,213.17
SIP100435,MUS1262,2024-10-03 17:38:00,İzmir,Ege,Elektronik,Powerbank,1,797.62,0.0,29.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.36,827.52
SIP100604,MUS1379,2025-12-11 20:07:00,Mersin,Akdeniz,Elektronik,Webcam,2,1034.78,0.15,39.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.193,1799.03
SIP100384,MUS1194,2025-01-30 15:46:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,3,1618.21,0.15,49.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.327,4176.34
SIP101058,MUS1207,2025-06-11 18:21:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,1,1547.62,0.0,29.9,Banka Kartı,VIP,6.0,3.0,Hayır,0.204,1577.52
SIP100802,MUS1177,2025-08-20 08:48:00,İstanbul,Marmara,ofis,Mouse Pad,1,192.27,0.1,59.9,Dijital Cüzdan,Yeni,5.0,2.0,Hayır,0.388,232.94
SIP100016,MUS1272,2024-07-22 10:23:00,Kayseri,İç Anadolu,Kozmetik,Serum,4,519.68,0.0,39.9,Havale/EFT,,3.0,3.0,Hayır,0.261,2118.62
SIP101147,MUS1317,2024-04-04 16:24:00,İzmir,Ege,Ev ve Yaşam,Saklama Kutusu,1,228.84,0.0,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Hayır,0.299,268.74
SIP100477,MUS1319,2024-04-27 18:22:00,Mersin,Akdeniz,Kitap,Veri Bilimi 101,1,249.25,0.0,49.9,Kredi Kartı,vip,4.0,4.0,Hayır,0.246,299.15
SIP100717,MUS1407,2024-11-28 09:43:00,Mersin,Akdeniz,Kitap,Zaman Yönetimi,1,162.58,0.05,29.9,Banka Kartı,Yeni,1.0,4.0,Hayır,0.365,184.35
SIP100755,MUS1013,2024-05-31 13:28:00,,Marmara,Ofis,Mouse Pad,2,182.2,0.0,29.9,Banka Kartı,Yeni,3.0,5.0,Hayır,0.382,394.3
SIP100586,MUS1308,2024-07-03 16:25:00,Adana,Akdeniz,Elektronik,Bluetooth Hoparlör,1,1148.26,0.0,49.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.347,1198.16
SIP100805,MUS1200,2024-01-21 19:30:00,Antalya,Akdeniz,Spor,Suluk,1,190.29,0.1,39.9,Banka Kartı,VIP,4.0,4.0,Hayır,0.313,211.16
SIP100530,MUS1060,2025-02-20 16:06:00,Antalya,Akdeniz,Ofis,Mekanik Klavye,2,2168.44,0.0,49.9,Banka Kartı,Mevcut,3.0,2.0,Hayır,0.181,4386.78
SIP101244,MUS1151,2025-09-30 16:42:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,1,418.47,0.0,49.9,Kredi Kartı,Mevcut,2.0,4.0,Evet,0.415,468.37
SIP100601,MUS1157,2025-01-09 13:12:00,İstanbul,Marmara,Spor,Direnç Bandı,1,260.59,0.05,39.9,Kredi Kartı,Mevcut,5.0,4.0,Evet,0.389,287.46
SIP101042,MUS1325,2025-11-12 15:57:00,Kocaeli,Marmara,Ev ve Yaşam,Saklama Kutusu,1,242.95,0.2,29.9,Banka Kartı,Mevcut,5.0,1.0,Hayır,0.219,224.26
SIP100897,MUS1072,2024-12-24 12:18:00,Adana,Akdeniz,Kozmetik,Nemlendirici,1,380.36,0.0,29.9,Banka Kartı,Mevcut,3.0,3.0,Hayır,0.247,410.26
SIP100024,MUS1331,2025-03-09 14:29:00,İstanbul,Marmara,Spor,Suluk,2,193.64,0.1,59.9,Kapıda Ödeme,Yeni,3.0,5.0,Hayır,0.367,408.45
SIP100821,MUS1141,2024-08-29 22:27:00,Mersin,Akdeniz,Kitap,Zaman Yönetimi,1,161.46,0.1,49.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.366,195.21
SIP100189,MUS1422,2024-09-30 20:05:00,Adana,Akdeniz,Ofis,Kalem Seti,1,102.85,0.05,39.9,Havale/EFT,Yeni,5.0,4.0,Hayır,0.417,137.61
SIP101189,MUS1324,2024-06-11 14:14:00,İstanbul,Marmara,Ofis,Kalem Seti,2,106.77,0.1,39.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.386,232.09
SIP101011,MUS1218,2024-03-21 14:46:00,Samsun,Karadeniz,Ev ve Yaşam,Organizer,3,243.14,0.05,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.328,732.85
SIP100995,MUS1194,2025-02-03 19:19:00,Konya,İç Anadolu,Kitap,Veri Bilimi 101,1,262.43,0.05,29.9,Kredi Kartı,Mevcut,6.0,5.0,Evet,0.331,279.21
SIP101338,MUS1113,2025-10-11 18:00:00,Antalya,Akdeniz,Kitap,Veri Bilimi 101,3,239.7,0.15,49.9,Kredi Kartı,Mevcut,1.0,2.0,Hayır,0.202,661.13
SIP100473,MUS1166,2024-09-18 08:21:00,Ankara,İç Anadolu,Ev ve Yaşam,Organizer,2,247.95,0.05,39.9,Kredi Kartı,Vip,3.0,4.0,Evet,0.362,511.0
SIP100344,MUS1086,2024-06-16 15:22:00,İstanbul,Marmara,Ev ve Yaşam,Termos,3,491.29,0.15,0.0,Banka Kartı,Mevcut,6.0,,Hayır,0.281,1252.79
SIP101224,MUS1352,2025-06-09 11:49:00,İzmir,Ege,Spor,Spor Çantası,1,994.7,0.0,59.9,Kredi Kartı,Yeni,4.0,,Hayır,0.383,1054.6
SIP100008,MUS1139,2025-09-15 18:10:00,Ankara,İç Anadolu,Kitap,Veri Bilimi 101,1,248.81,0.0,49.9,Banka Kartı,Yeni,1.0,2.0,Hayır,0.417,298.71
SIP101165,MUS1329,2024-08-16 14:55:00,İstanbul,Marmara,Spor,Yoga Matı,1,706.47,0.0,0.0,Kredi Kartı,Yeni,3.0,1.0,Hayır,0.296,706.47
SIP101072,MUS1331,2025-07-02 11:04:00,Adana,Akdeniz,Kitap,Python Notları,3,237.8,0.0,49.9,Banka Kartı,yeni,2.0,4.0,Hayır,0.316,763.3
SIP100908,MUS1024,2025-11-11 17:26:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Powerbank,1,809.98,0.05,49.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.327,819.38
SIP100216,MUS1202,2024-10-13 21:39:00,İzmir,Ege,Spor,Spor Çantası,3,822.79,0.0,0.0,Havale/EFT,Yeni,3.0,4.0,Hayır,0.365,2468.37
SIP100110,MUS1117,2025-07-08 08:39:00,Antalya,Akdeniz,Ofis,Not Tutucu,2,129.38,0.0,59.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.306,318.66
SIP100220,MUS1372,2024-12-05 18:07:00,Ankara,İç Anadolu,Elektronik,Webcam,2,956.77,0.0,29.9,Dijital Cüzdan,Mevcut,1.0,5.0,Hayır,0.335,1943.44
SIP101184,MUS1238,2024-04-27 11:54:00,Kocaeli,Marmara,Kozmetik,Şampuan,3,176.14,0.05,29.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.304,531.9
SIP100570,MUS1121,2024-07-22 13:56:00,Ankara,İç Anadolu,Kitap,İş Analitiği Rehberi,1,289.39,0.1,29.9,Kredi Kartı,Mevcut,4.0,2.0,Hayır,0.419,290.35
SIP101307,MUS1317,2024-09-22 21:31:00,İzmir,Ege,Ofis,Mouse Pad,1,163.1,0.15,0.0,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.366,138.64
SIP100569,MUS1063,2024-11-26 10:40:00,Bursa,Marmara,Kitap,İş Analitiği Rehberi,3,256.43,0.0,49.9,Havale/EFT,Mevcut,3.0,3.0,Hayır,0.303,819.19
SIP100028,MUS1339,2025-04-10 12:27:00,İstanbul,Marmara,Spor,Suluk,2,201.97,0.0,49.9,Havale,Mevcut,3.0,4.0,Hayır,0.186,453.84
SIP100231,MUS1349,2025-10-15 11:03:00,İstanbul,Marmara,Kozmetik,Nemlendirici,2,387.56,0.1,39.9,Kart,,5.0,5.0,Hayır,0.369,737.51
SIP100507,MUS1083,2024-12-04 19:07:00,İstanbul,Marmara,Ev ve Yaşam,Kahve Kupası,1,190.82,0.0,39.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.32,230.72
SIP100416,MUS1124,2025-11-02 19:57:00,Ankara,İç Anadolu,Ofis,Mouse Pad,3,178.29,0.15,29.9,Banka Kartı,Yeni,2.0,1.0,Hayır,0.367,484.54
SIP100053,MUS1420,2025-11-05 09:18:00,İstanbul,Marmara,Spor,Dambıl Seti,1,1428.43,0.05,29.9,Kredi Kartı,Mevcut,5.0,,Hayır,0.411,1386.91
SIP101200,MUS1334,2024-10-01 12:30:00,İstanbul,Marmara,Kitap,Python Notları,2,207.27,0.0,0.0,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.394,414.54
SIP100839,MUS1352,2024-03-28 08:30:00,İzmir,Ege,Kitap,Zaman Yönetimi,3,167.22,0.0,0.0,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.382,501.66
SIP100613,MUS1079,2025-11-25 17:55:00,İstanbul,Marmara,spor,Spor Çantası,1,971.66,0.0,39.9,banka karti,Yeni,3.0,4.0,Hayır,0.317,1011.56
SIP100197,MUS1342,2025-12-31 15:05:00,Kayseri,İç Anadolu,Spor,Dambıl Seti,1,1708.32,,29.9,Kapıda Ödeme,VIP,2.0,4.0,Hayır,0.201,1738.22
SIP100690,MUS1075,2025-05-11 10:51:00,İstanbul,Marmara,Kitap,Python Notları,4,221.53,0.1,39.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.344,837.41
SIP101156,MUS1394,2024-06-13 16:33:00,Ankara,İç Anadolu,Ev ve Yaşam,Masa Lambası,1,684.55,0.0,39.9,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.394,724.45
SIP101062,MUS1331,2025-12-11 19:06:00,Trabzon,Karadeniz,Spor,Suluk,1,212.42,0.1,39.9,Havale/EFT,Yeni,1.0,3.0,Hayır,0.386,231.08
SIP100065,MUS1195,2024-03-26 18:27:00,Antalya,Akdeniz,Kitap,Veri Bilimi 101,2,267.93,0.0,29.9,Kredi Kartı,Mevcut,6.0,,Evet,0.213,565.76
SIP100580,MUS1293,2024-07-01 21:02:00,Konya,İç Anadolu,Elektronik,Bluetooth Hoparlör,1,1172.82,0.1,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.301,1085.44
SIP100070,MUS1367,2024-01-27 22:19:00,Trabzon,Karadeniz,Elektronik,Powerbank,1,729.48,0.0,39.9,Banka Kartı,VIP,3.0,3.0,Hayır,0.201,769.38
SIP101129,MUS1115,2025-07-11 12:06:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,2,1547.79,0.0,49.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.382,3145.48
SIP100939,MUS1122,2025-04-29 11:21:00,Kayseri,İç Anadolu,Ev ve Yaşam,Termos,1,483.8,0.0,39.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.289,523.7
SIP100380,MUS1360,2024-11-10 19:44:00,Adana,Akdeniz,Ev ve Yaşam,Kahve Kupası,1,182.7,0.0,29.9,Kredi Kartı,Yeni,3.0,2.0,Evet,0.225,212.6
SIP100268,MUS1251,2025-05-26 16:41:00,Ankara,İç Anadolu,kozmetık,Nemlendirici,5,405.35,0.0,59.9,Dijital Cüzdan,Yeni,2.0,5.0,Hayır,0.208,2086.65
SIP101325,MUS1231,2024-03-16 19:58:00,,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1478.11,0.0,59.9,Kredi Kartı,,3.0,5.0,Hayır,0.314,1538.01
SIP100139,MUS1213,2025-03-16 15:56:00,Konya,İç Anadolu,Kozmetik,Nemlendirici,3,362.07,0.0,49.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.332,1136.11
SIP100219,MUS1289,2024-11-02 17:21:00,Ankara,İç Anadolu,Spor,Spor Çantası,3,897.59,0.0,0.0,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.285,2692.77
SIP100625,MUS1392,2025-06-15 16:25:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1312.49,0.15,39.9,Dijital Cüzdan,Yeni,4.0,2.0,Hayır,0.273,1155.52
SIP100358,MUS1395,2024-11-21 15:17:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,5,267.71,0.1,59.9,Kredi Kartı,VIP,2.0,3.0,Hayır,0.372,1264.6
SIP100484,MUS1024,2025-07-01 08:41:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,3,274.31,0.0,29.9,Havale/EFT,Yeni,1.0,5.0,Hayır,0.267,852.83
SIP100943,MUS1220,2025-09-05 20:42:00,Konya,İç Anadolu,Spor,Dambıl Seti,1,1518.37,0.15,39.9,Banka Kartı,Mevcut,1.0,4.0,Hayır,0.241,1330.51
SIP100236,MUS1099,2025-06-20 15:56:00,İzmir,Ege,Kitap,Girişimcilik,2,224.01,0.0,49.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.296,497.92
SIP100617,MUS1421,2024-11-22 22:26:00,Kayseri,İç Anadolu,Kitap,Veri Bilimi 101,2,240.92,0.15,49.9,Dijital Cüzdan,Yeni,2.0,1.0,Hayır,0.411,459.46
SIP100987,MUS1342,2024-09-02 22:55:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,252.58,0.0,49.9,Kredi Kartı,VIP,3.0,4.0,Hayır,0.333,302.48
SIP101130,MUS1352,2024-05-30 13:41:00,İstanbul,Marmara,Spor,Direnç Bandı,3,262.05,0.1,59.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.386,767.44
SIP100917,MUS1034,2025-05-31 14:07:00,Antalya,Akdeniz,Spor,Spor Çantası,1,966.0,0.15,29.9,Kredi Kartı,Yeni,5.0,3.0,Hayır,0.319,851.0
SIP100962,MUS1367,2025-06-15 15:11:00,Gaziantep,Güneydoğu Anadolu,Ofis,Not Tutucu,1,140.18,0.2,49.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.397,162.04
SIP100789,MUS1189,2024-07-12 21:04:00,Antalya,Akdeniz,Ofis,Not Tutucu,2,127.56,,0.0,dijital cüzdan,Mevcut,3.0,2.0,Hayır,0.314,255.12
SIP100101,MUS1140,2025-10-25 21:09:00,,İç Anadolu,Spor,Yoga Matı,1,693.89,0.0,29.9,,Mevcut,7.0,2.0,Hayır,0.366,723.79
SIP100333,MUS1072,2025-02-25 17:43:00,İstanbul,Marmara,Kitap,Python Notları,2,203.96,0.0,39.9,Kredi Kartı,Yeni,4.0,3.0,Hayır,0.411,447.82
SIP100884,MUS1104,2024-04-11 10:41:00,Adana,Akdeniz,Kozmetik,Şampuan,2,196.81,0.0,29.9,Kredi Kartı,Mevcut,6.0,3.0,Hayır,0.357,423.52
SIP100860,MUS1025,2025-12-01 22:19:00,Bursa,Marmara,Ev ve Yaşam,Masa Lambası,4,643.68,0.1,29.9,Kapıda Ödeme,,,4.0,Hayır,0.357,2347.15
SIP100649,MUS1107,2025-06-17 12:36:00,Kocaeli,Marmara,Spor,Yoga Matı,2,702.37,0.05,59.9,Havale/EFT,Yeni,6.0,4.0,Hayır,0.202,1394.4
SIP101017,MUS1037,2025-02-08 19:23:00,İzmir,Ege,Spor,Direnç Bandı,2,247.05,0.2,39.9,Kredi Kartı,Yeni,2.0,0.0,Hayır,0.366,435.18
SIP100259,MUS1435,2025-02-22 10:19:00,Bursa,Marmara,Kitap,Zaman Yönetimi,2,160.23,0.0,49.9,Kart,Mevcut,3.0,5.0,Hayır,0.247,370.36
SIP100676,MUS1109,2025-02-07 18:20:00,İstanbul,Marmara,Spor,Spor Çantası,2,901.54,0.1,39.9,Havale/EFT,,4.0,4.0,Hayır,0.381,1662.67
SIP101109,MUS1176,2024-07-16 19:28:00,İstanbul,Marmara,Kitap,Python Notları,1,215.88,0.0,39.9,Dijital Cüzdan,Yeni,2.0,5.0,Hayır,0.315,255.78
SIP100785,MUS1095,2024-08-07 22:32:00,Antalya,Akdeniz,Kitap,Veri Bilimi 101,2,228.04,0.1,49.9,Kapıda Ödeme,Mevcut,3.0,5.0,Hayır,0.383,460.37
SIP101309,MUS1368,2024-09-22 12:01:00,Antalya,Akdeniz,Ev ve Yaşam,Termos,4,487.55,0.0,39.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.186,1990.1
SIP100873,MUS1332,2024-03-03 16:01:00,Eskişehir,İç Anadolu,Spor,Dambıl Seti,1,1480.01,0.05,49.9,Kredi Kartı,Yeni,4.0,4.0,Evet,0.377,1455.91
SIP100438,MUS1253,2024-01-03 08:42:00,Samsun,Karadeniz,Ofis,Mekanik Klavye,2,2416.92,0.1,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.221,4390.36
SIP100553,MUS1281,2024-08-03 10:25:00,Samsun,Karadeniz,Kitap,Veri Bilimi 101,3,246.02,0.0,29.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.36,767.96
SIP100705,MUS1359,2025-10-30 18:00:00,İstanbul,Marmara,Spor,Dambıl Seti,1,1657.39,0.15,39.9,Dijital Cüzdan,Mevcut,2.0,1.0,Hayır,0.185,1448.68
SIP100073,MUS1091,2025-03-19 13:40:00,İzmir,Ege,Spor,Yoga Matı,1,675.44,0.05,49.9,Dijital Cüzdan,Mevcut,,5.0,Hayır,0.189,691.57
SIP101128,MUS1064,2025-05-05 10:15:00,Mersin,Akdeniz,Ofis,Mouse Pad,28,166.0,0.0,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.364,4697.9
SIP100085,MUS1061,2024-06-04 10:51:00,Antalya,Akdeniz,Kitap,Veri Bilimi 101,1,280.61,0.0,29.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.214,310.51
SIP100545,MUS1354,2025-05-13 12:16:00,Konya,İç Anadolu,Kozmetik,Güneş Kremi,1,450.48,0.05,39.9,Banka Kartı,Mevcut,2.0,2.0,Hayır,0.221,467.86
SIP100726,MUS1276,2025-09-23 20:56:00,İstanbul,Marmara,Ofis,Mouse Pad,1,158.89,0.15,29.9,Havale/EFT,Yeni,2.0,5.0,Hayır,0.204,164.96
SIP101105,MUS1144,2024-02-11 08:03:00,Ankara,İç Anadolu,Elektronik,Bluetooth Hoparlör,2,1190.43,0.05,39.9,banka karti,Yeni,6.0,4.0,Hayır,0.265,2301.72
SIP100998,MUS1203,2024-11-30 13:35:00,İstanbul,Marmara,Kozmetik,Yüz Temizleme Jeli,5,330.05,0.0,29.9,Banka Kartı,Mevcut,6.0,5.0,Hayır,0.185,1680.15
SIP101055,MUS1248,2025-12-27 12:29:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,4,300.01,0.1,39.9,Banka Kartı,Mevcut,5.0,5.0,Hayır,0.277,1119.94
SIP101251,MUS1351,2025-03-23 09:08:00,Bursa,Marmara,Ev ve Yaşam,Kahve Kupası,4,179.51,0.15,39.9,Banka Kartı,Mevcut,7.0,5.0,Hayır,0.206,650.23
SIP101270,MUS1256,2024-02-16 08:54:00,Antalya,Akdeniz,Spor,Yoga Matı,2,643.02,0.0,29.9,Havale/EFT,Yeni,2.0,5.0,Hayır,0.256,1315.94
SIP100618,MUS1314,2024-06-04 20:12:00,Eskişehir,İç Anadolu,Kitap,İş Analitiği Rehberi,1,270.73,0.1,0.0,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.21,243.66
SIP100369,MUS1290,2025-01-26 20:45:00,Trabzon,Karadeniz,Kozmetik,Yüz Temizleme Jeli,1,301.15,0.15,0.0,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.348,255.98
SIP100451,MUS1061,2025-03-30 20:36:00,Mersin,Akdeniz,Elektronik,Akıllı Saat,4,2932.87,0.1,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.283,10598.23
SIP100278,MUS1144,2025-12-09 22:36:00,Eskişehir,İç Anadolu,Ev ve Yaşam,Masa Lambası,1,758.95,0.1,29.9,Kredi Kartı,Yeni,3.0,5.0,Evet,0.192,712.96
SIP100641,MUS1362,2025-10-06 16:05:00,Konya,İç Anadolu,Elektronik,Powerbank,1,779.14,0.05,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.242,770.08
SIP101360,MUS1043,2024-04-07 16:10:00,Ankara,İç Anadolu,Kitap,Veri Bilimi 101,4,241.89,0.0,59.9,kredi kartı,VIP,4.0,3.0,Hayır,0.282,1027.46
SIP100619,MUS1353,2025-09-19 11:38:00,Konya,İç Anadolu,Kozmetik,Serum,2,537.39,0.15,49.9,Kredi Kartı,mevcut,4.0,3.0,Hayır,0.254,963.46
SIP101205,MUS1220,2025-10-22 16:22:00,Antalya,Akdeniz,Ofis,Kalem Seti,2,100.25,0.05,49.9,Kredi Kartı,Yeni,,3.0,Hayır,0.196,240.38
SIP100572,MUS1047,2025-12-05 17:09:00,Antalya,Akdeniz,Kitap,Zaman Yönetimi,2,184.54,0.0,49.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.417,418.98
SIP101088,MUS1174,2024-12-27 08:27:00,İstanbul,Marmara,Ev ve Yaşam,Organizer,5,268.14,0.15,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.285,1179.49
SIP101331,MUS1311,2025-05-13 15:14:00,İstanbul,Marmara,Ofis,Mouse Pad,2,168.21,0.0,29.9,Dijital Cüzdan,Yeni,4.0,5.0,Hayır,0.342,366.32
SIP100133,MUS1090,2024-05-14 08:22:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,259.29,0.2,59.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.201,267.33
SIP100092,MUS1021,2025-12-17 14:17:00,İzmir,Ege,Spor,Suluk,3,218.23,0.1,49.9,Kredi Kartı,Mevcut,3.0,4.0,Evet,0.263,639.12
SIP101298,MUS1017,2024-07-29 14:11:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1211.04,0.0,49.9,Banka Kartı,Mevcut,1.0,4.0,Hayır,0.385,1260.94
SIP100429,MUS1149,2025-05-30 17:19:00,Ankara,İç Anadolu,Elektronik,Akıllı Saat,4,2756.83,0.05,49.9,Kredi Kartı,mevcut,1.0,5.0,Hayır,0.267,10525.85
SIP100980,MUS1211,2025-04-10 08:23:00,Ankara,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,1,321.51,0.0,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.238,361.41
SIP101106,MUS1007,2024-07-08 12:31:00,Eskişehir,İç Anadolu,Elektronik,Akıllı Saat,1,2980.57,0.05,39.9,Kredi Kartı,Yeni,3.0,3.0,Hayır,0.299,2871.44
SIP100345,MUS1033,2024-04-30 20:57:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,3,281.15,0.0,49.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.23,893.35
SIP101237,MUS1181,2025-07-12 12:42:00,Ankara,İç Anadolu,Spor,Suluk,1,212.69,0.1,29.9,Kredi Kartı,Mevcut,3.0,4.0,Evet,0.387,221.32
SIP100737,MUS1083,2024-10-29 11:41:00,Samsun,Karadeniz,Ev ve Yaşam,Saklama Kutusu,5,244.53,0.05,39.9,Dijital Cüzdan,Yeni,5.0,5.0,Hayır,0.244,1201.42
SIP100611,MUS1416,2024-12-29 18:19:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,2,275.54,0.0,29.9,Kredi Kartı,VIP,2.0,4.0,Hayır,0.364,580.98
SIP100426,MUS1315,2025-08-13 20:10:00,İzmir,Ege,Ev ve Yaşam,Masa Lambası,1,674.3,0.0,49.9,Kredi Kartı,Mevcut,3.0,4.0,Evet,0.297,724.2
SIP100961,MUS1331,2025-04-26 20:42:00,Eskişehir,İç Anadolu,Ev ve Yaşam,Termos,1,515.01,0.0,29.9,Banka Kartı,Yeni,7.0,2.0,Hayır,0.246,544.91
SIP101043,MUS1194,2024-08-17 22:36:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Webcam,5,897.57,0.15,29.9,Havale/EFT,Mevcut,1.0,5.0,Hayır,0.248,3844.57
SIP101375,MUS1412,2024-08-02 10:00:00,Kayseri,İç Anadolu,Kitap,Zaman Yönetimi,1,182.28,0.0,49.9,Havale/EFT,VIP,5.0,4.0,Hayır,0.359,232.18
SIP100624,MUS1056,2025-08-31 16:33:00,İzmir,Ege,Kitap,Girişimcilik,4,224.8,0.1,39.9,Banka Kartı,Mevcut,4.0,5.0,Evet,0.246,849.18
