siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar,siparis_yili,siparis_ayi,siparis_gunu,haftanin_gunu
SIP100554,MUS1200,2024-03-26 09:16:00,İstanbul,Marmara,Spor,Spor Çantası,4,885.54,0.2,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.195,2873.63,2024,3,26,Tuesday
SIP100062,MUS1437,2025-08-12 14:30:00,İzmir,Ege,Kozmetik,Yüz Temizleme Jeli,4,342.7,0.2,49.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.407,1146.54,2025,8,12,Tuesday
SIP100419,MUS1433,2025-10-15 20:30:00,Gaziantep,Güneydoğu Anadolu,Ev Yaşam,Organizer,1,242.72,0.05,59.9,Dijital Cüzdan,Mevcut,4.0,3.0,Hayır,0.387,290.48,2025,10,15,Wednesday
SIP101050,MUS1425,2025-12-06 09:17:00,Antalya,Akdeniz,Ofis,Kalem Seti,1,98.85,0.0,49.9,Dijital Cüzdan,Mevcut,3.0,4.0,Hayır,0.321,148.75,2025,12,6,Saturday
SIP100709,MUS1197,2025-04-15 20:49:00,Antalya,Akdeniz,Ofis,Defter Seti,1,155.9,0.05,49.9,Kredi Kartı,Yeni,6.0,4.0,Hayır,0.298,198.0,2025,4,15,Tuesday
SIP100539,MUS1062,2025-05-29 13:25:00,İstanbul,Ege,Kozmetik,Yüz Temizleme Jeli,1,284.4,0.0,49.9,Kapıda Ödeme,Mevcut,1.0,5.0,Hayır,0.316,334.3,2025,5,29,Thursday
SIP100156,MUS1262,2024-08-14 13:49:00,Kayseri,İç Anadolu,Kitap,İş Analitiği Rehberi,3,297.14,0.0,59.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.376,951.32,2024,8,14,Wednesday
SIP101149,MUS1040,2024-02-25 20:23:00,Konya,İç Anadolu,Spor,Dambıl Seti,1,1410.25,0.05,39.9,Banka Kartı,Yeni,4.0,4.0,Hayır,0.198,1379.64,2024,2,25,Sunday
SIP101347,MUS1294,2024-08-12 13:40:00,Eskişehir,İç Anadolu,Ofis,Not Tutucu,3,126.47,0.1,49.9,Kapıda Ödeme,Yeni,3.0,5.0,Hayır,0.345,391.37,2024,8,12,Monday
SIP100083,MUS1241,2025-10-15 21:48:00,Antalya,Akdeniz,Kitap,Python Notları,2,207.76,0.0,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.362,445.42,2025,10,15,Wednesday
SIP100960,MUS1300,2024-09-10 08:40:00,Antalya,Akdeniz,Ev Yaşam,Saklama Kutusu,1,216.65,0.15,39.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.38,224.05,2024,9,10,Tuesday
SIP100367,MUS1282,2024-02-05 17:39:00,Ankara,İç Anadolu,Spor,Dambıl Seti,2,1363.9,0.2,39.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.336,2222.14,2024,2,5,Monday
SIP100945,MUS1327,2025-12-31 09:37:00,İstanbul,Marmara,Elektronik,Powerbank,2,937.62,0.0,49.9,Havale/EFT,Yeni,1.0,5.0,Hayır,0.218,1925.14,2025,12,31,Wednesday
SIP100877,MUS1067,2024-06-14 17:13:00,Konya,İç Anadolu,Ofis,Not Tutucu,3,121.15,0.0,39.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.334,403.35,2024,6,14,Friday
SIP100612,MUS1071,2024-01-31 16:17:00,İstanbul,Marmara,Ofis,Not Tutucu,1,123.1,0.0,29.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.208,153.0,2024,1,31,Wednesday
SIP100349,MUS1040,2024-08-17 13:15:00,Mersin,Akdeniz,Kitap,Zaman Yönetimi,5,154.42,0.0,39.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.281,812.0,2024,8,17,Saturday
SIP101134,MUS1076,2024-01-03 21:59:00,İzmir,Ege,Ofis,Defter Seti,1,140.06,0.05,39.9,Dijital Cüzdan,Mevcut,2.0,4.0,Hayır,0.39,172.96,2024,1,3,Wednesday
SIP100167,MUS1417,2025-09-01 19:05:00,Adana,Akdeniz,Spor,Dambıl Seti,1,1364.85,0.1,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.32,1278.27,2025,9,1,Monday
SIP101091,MUS1370,2025-09-22 15:21:00,Bursa,Marmara,Ofis,Defter Seti,1,154.55,0.0,39.9,Kredi Kartı,Yeni,5.0,3.0,Hayır,0.419,194.45,2025,9,22,Monday
SIP100547,MUS1296,2024-01-21 14:07:00,Antalya,Akdeniz,Ofis,Mouse Pad,2,186.83,0.0,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.339,403.56,2024,1,21,Sunday
SIP100205,MUS1369,2025-10-18 10:37:00,Konya,İç Anadolu,Elektronik,Powerbank,1,779.29,0.1,0.0,Dijital Cüzdan,Yeni,2.0,3.0,Hayır,0.253,701.36,2025,10,18,Saturday
SIP100710,MUS1377,2024-04-19 18:44:00,Adana,Akdeniz,Ofis,Not Tutucu,1,124.63,0.15,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.308,145.84,2024,4,19,Friday
SIP101288,MUS1176,2025-03-24 09:57:00,İzmir,Ege,Ev Yaşam,Termos,4,538.82,0.0,29.9,Banka Kartı,VIP,5.0,5.0,Hayır,0.383,2185.18,2025,3,24,Monday
SIP100778,MUS1061,2025-06-19 20:21:00,İstanbul,Marmara,Spor,Spor Çantası,2,894.07,0.15,0.0,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.257,1519.92,2025,6,19,Thursday
SIP101376,MUS1262,2025-05-01 21:00:00,Konya,İç Anadolu,Ev Yaşam,Masa Lambası,2,610.51,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Evet,0.345,1270.92,2025,5,1,Thursday
SIP101204,MUS1130,2025-10-09 21:04:00,İstanbul,Marmara,Ofis,Mouse Pad,1,181.1,0.1,39.9,Kredi Kartı,VIP,6.0,4.0,Hayır,0.317,202.89,2025,10,9,Thursday
SIP100010,MUS1336,2024-03-08 11:58:00,Mersin,Akdeniz,Spor,Suluk,1,210.85,0.0,29.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.258,240.75,2024,3,8,Friday
SIP100011,MUS1300,2024-05-26 12:08:00,Bursa,Marmara,Kitap,Zaman Yönetimi,3,172.4,0.05,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.365,521.24,2024,5,26,Sunday
SIP101078,MUS1283,2025-02-02 10:22:00,Eskişehir,İç Anadolu,Ev Yaşam,Saklama Kutusu,2,243.74,0.0,49.9,Kapıda Ödeme,Mevcut,4.0,4.0,Hayır,0.189,537.38,2025,2,2,Sunday
SIP100722,MUS1401,2025-09-02 10:45:00,Samsun,Karadeniz,Kozmetik,Yüz Temizleme Jeli,2,300.97,0.0,49.9,Kredi Kartı,VIP,4.0,4.0,Hayır,0.364,651.84,2025,9,2,Tuesday
SIP100631,MUS1290,2024-06-12 14:35:00,İstanbul,Marmara,Kozmetik,Serum,5,540.85,0.15,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.29,2348.51,2024,6,12,Wednesday
SIP100871,MUS1378,2024-04-15 18:54:00,İzmir,Ege,Ofis,Defter Seti,2,163.77,0.15,0.0,Havale/EFT,VIP,2.0,4.0,Hayır,0.395,278.41,2024,4,15,Monday
SIP100747,MUS1085,2024-03-23 14:57:00,İstanbul,Marmara,Spor,Yoga Matı,2,746.28,0.15,49.9,Kredi Kartı,VIP,3.0,5.0,Evet,0.23,1318.58,2024,3,23,Saturday
SIP101211,MUS1068,2025-10-21 20:54:00,Antalya,Akdeniz,Ofis,Defter Seti,4,148.57,0.0,29.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.222,624.18,2025,10,21,Tuesday
SIP100556,MUS1358,2025-04-23 21:34:00,Ankara,İç Anadolu,Ofis,Not Tutucu,3,130.5,0.15,49.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.3,382.67,2025,4,23,Wednesday
SIP100729,MUS1313,2025-04-27 17:31:00,İstanbul,Marmara,Ev Yaşam,Termos,1,529.62,0.15,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.384,490.08,2025,4,27,Sunday
SIP100428,MUS1177,2024-01-19 18:00:00,Eskişehir,İç Anadolu,Kozmetik,Nemlendirici,2,424.78,0.0,39.9,Banka Kartı,Yeni,1.0,5.0,Hayır,0.417,889.46,2024,1,19,Friday
SIP100794,MUS1051,2024-05-05 12:31:00,İstanbul,Marmara,Spor,Yoga Matı,4,671.81,0.1,39.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.192,2458.42,2024,5,5,Sunday
SIP101046,MUS1434,2025-01-24 17:47:00,Antalya,Akdeniz,Ev Yaşam,Saklama Kutusu,2,215.13,0.1,39.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.279,427.13,2025,1,24,Friday
SIP101343,MUS1238,2024-10-21 14:28:00,Ankara,İç Anadolu,Ev Yaşam,Termos,3,504.47,0.15,49.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.369,1336.3,2024,10,21,Monday
SIP100966,MUS1140,2025-03-12 15:29:00,Bursa,Marmara,Kozmetik,Güneş Kremi,1,475.23,0.0,0.0,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.267,475.23,2025,3,12,Wednesday
SIP100657,MUS1099,2024-01-24 17:48:00,Bursa,Marmara,Kitap,İş Analitiği Rehberi,1,288.94,0.0,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.372,328.84,2024,1,24,Wednesday
SIP100768,MUS1353,2024-05-07 18:42:00,Ankara,İç Anadolu,Kitap,Zaman Yönetimi,2,162.13,0.05,29.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.379,354.16,2024,5,7,Tuesday
SIP100152,MUS1204,2025-12-21 11:32:00,İstanbul,Marmara,Spor,Spor Çantası,1,868.86,0.0,0.0,Banka Kartı,Mevcut,2.0,3.0,Hayır,0.3,868.86,2025,12,21,Sunday
SIP100424,MUS1074,2024-07-24 13:26:00,İzmir,Ege,Ev Yaşam,Masa Lambası,1,612.53,0.0,39.9,Dijital Cüzdan,VIP,3.0,5.0,Hayır,0.195,652.43,2024,7,24,Wednesday
SIP100131,MUS1446,2024-07-29 09:53:00,Ankara,İç Anadolu,Ev Yaşam,Organizer,4,299.85,0.0,39.9,Havale/EFT,Yeni,4.0,3.0,Hayır,0.376,1239.3,2024,7,29,Monday
SIP100462,MUS1281,2025-02-26 17:44:00,İzmir,Ege,Ev Yaşam,Masa Lambası,1,653.86,0.2,49.9,Dijital Cüzdan,Mevcut,6.0,5.0,Hayır,0.196,572.99,2025,2,26,Wednesday
SIP101177,MUS1296,2025-09-07 14:13:00,İzmir,Ege,Kozmetik,Nemlendirici,1,359.18,0.1,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.345,363.16,2025,9,7,Sunday
SIP100001,MUS1045,2024-09-07 11:08:00,Konya,İç Anadolu,Elektronik,Webcam,1,975.31,0.05,29.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.185,956.44,2024,9,7,Saturday
SIP101029,MUS1142,2024-04-21 21:40:00,İzmir,Ege,Kitap,Girişimcilik,4,187.67,0.1,49.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.409,725.51,2024,4,21,Sunday
SIP101340,MUS1020,2024-01-04 14:04:00,Kayseri,İç Anadolu,Kozmetik,Nemlendirici,2,375.92,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.259,801.74,2024,1,4,Thursday
SIP101352,MUS1118,2025-05-28 14:50:00,Gaziantep,Güneydoğu Anadolu,Kozmetik,Yüz Temizleme Jeli,3,322.28,0.15,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.414,871.71,2025,5,28,Wednesday
SIP100700,MUS1233,2025-12-13 10:16:00,Antalya,Akdeniz,Ev Yaşam,Termos,5,524.67,0.0,29.9,Kredi Kartı,Mevcut,3.0,3.0,Evet,0.319,2653.25,2025,12,13,Saturday
SIP100938,MUS1172,2024-01-29 15:27:00,Ankara,İç Anadolu,Kitap,Veri Bilimi 101,2,242.33,0.0,49.9,Kapıda Ödeme,Mevcut,2.0,4.0,Hayır,0.35,534.56,2024,1,29,Monday
SIP100876,MUS1345,2024-05-14 22:18:00,Kayseri,İç Anadolu,Kitap,Zaman Yönetimi,1,161.94,0.0,29.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.18,191.84,2024,5,14,Tuesday
SIP101227,MUS1026,2025-05-29 14:32:00,İzmir,Ege,Ev Yaşam,Kahve Kupası,2,193.19,0.05,59.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.247,426.96,2025,5,29,Thursday
SIP100909,MUS1396,2025-10-23 09:55:00,Samsun,Karadeniz,Spor,Suluk,2,206.28,0.0,29.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.382,442.46,2025,10,23,Thursday
SIP100436,MUS1426,2024-04-26 20:06:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Webcam,1,883.45,0.0,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.19,923.35,2024,4,26,Friday
SIP100453,MUS1423,2025-06-04 16:13:00,Konya,İç Anadolu,Kozmetik,Güneş Kremi,2,434.83,0.0,49.9,Banka Kartı,Mevcut,3.0,5.0,Hayır,0.338,919.56,2025,6,4,Wednesday
SIP100184,MUS1417,2025-08-18 19:48:00,İstanbul,Marmara,Ev Yaşam,Termos,2,500.08,0.1,29.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.242,930.04,2025,8,18,Monday
SIP100218,MUS1314,2025-04-30 16:29:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,5,278.9,0.2,49.9,Kredi Kartı,VIP,5.0,4.0,Hayır,0.36,1165.5,2025,4,30,Wednesday
SIP100855,MUS1062,2025-02-01 20:25:00,İstanbul,Marmara,Ev Yaşam,Masa Lambası,1,592.49,0.15,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.381,553.52,2025,2,1,Saturday
SIP100307,MUS1271,2025-01-09 13:12:00,Antalya,Akdeniz,Kozmetik,Nemlendirici,1,373.7,0.0,39.9,Kredi Kartı,Yeni,5.0,5.0,Hayır,0.277,413.6,2025,1,9,Thursday
SIP100730,MUS1172,2024-05-19 15:46:00,İzmir,Ege,Spor,Suluk,2,200.23,0.15,59.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.26,400.29,2024,5,19,Sunday
SIP100441,MUS1225,2024-01-10 21:08:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Kablosuz Kulaklık,1,1512.45,0.0,49.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.372,1562.35,2024,1,10,Wednesday
SIP100550,MUS1161,2025-08-08 14:54:00,Samsun,Karadeniz,Spor,Spor Çantası,3,920.88,0.0,39.9,Dijital Cüzdan,Yeni,5.0,5.0,Hayır,0.335,2802.54,2025,8,8,Friday
SIP100314,MUS1393,2024-08-18 16:18:00,İstanbul,Marmara,Elektronik,Webcam,1,1011.63,0.0,59.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.411,1071.53,2024,8,18,Sunday
SIP100701,MUS1038,2025-12-09 22:42:00,Samsun,Karadeniz,Ofis,Not Tutucu,4,140.77,0.0,49.9,Havale/EFT,Yeni,2.0,4.0,Hayır,0.333,612.98,2025,12,9,Tuesday
SIP100332,MUS1370,2024-03-11 16:36:00,İstanbul,Marmara,Ev Yaşam,Masa Lambası,1,674.36,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.29,714.26,2024,3,11,Monday
SIP100037,MUS1251,2024-08-03 19:21:00,İstanbul,Marmara,Ofis,Kalem Seti,2,104.95,0.0,39.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.218,249.8,2024,8,3,Saturday
SIP100111,MUS1015,2025-10-10 19:55:00,Gaziantep,Güneydoğu Anadolu,Spor,Yoga Matı,1,639.84,0.15,29.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.336,573.76,2025,10,10,Friday
SIP100977,MUS1244,2025-02-04 14:13:00,Kocaeli,Marmara,Kozmetik,Serum,5,505.02,0.15,59.9,Dijital Cüzdan,Yeni,6.0,5.0,Hayır,0.308,2206.24,2025,2,4,Tuesday
SIP101075,MUS1141,2025-01-06 22:21:00,İzmir,Ege,Ofis,Defter Seti,1,140.41,0.15,0.0,Havale/EFT,Yeni,3.0,3.0,Hayır,0.257,119.35,2025,1,6,Monday
SIP101143,MUS1241,2024-03-19 08:36:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1249.08,0.0,39.9,Kapıda Ödeme,Mevcut,4.0,4.0,Hayır,0.344,1288.98,2024,3,19,Tuesday
SIP100996,MUS1421,2024-09-01 11:05:00,Kocaeli,Marmara,Ev Yaşam,Saklama Kutusu,1,241.81,0.0,39.9,Kredi Kartı,Yeni,4.0,4.0,Evet,0.341,281.71,2024,9,1,Sunday
SIP100776,MUS1411,2025-12-07 21:33:00,İstanbul,Marmara,Kozmetik,Serum,4,583.25,0.1,49.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.208,2149.6,2025,12,7,Sunday
SIP101053,MUS1201,2025-02-05 13:27:00,İstanbul,Marmara,Elektronik,Powerbank,1,760.18,0.05,49.9,Banka Kartı,VIP,2.0,5.0,Hayır,0.373,772.07,2025,2,5,Wednesday
SIP100578,MUS1098,2024-09-01 13:46:00,Konya,İç Anadolu,Ofis,Kalem Seti,1,103.27,0.0,0.0,Kredi Kartı,VIP,4.0,3.0,Hayır,0.386,103.27,2024,9,1,Sunday
SIP101169,MUS1217,2025-04-29 11:03:00,İzmir,Ege,Ofis,Not Tutucu,1,123.2,0.0,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.273,173.1,2025,4,29,Tuesday
SIP100434,MUS1155,2024-09-15 15:44:00,İzmir,Ege,Elektronik,Powerbank,1,855.38,0.1,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.233,799.74,2024,9,15,Sunday
SIP100164,MUS1027,2025-01-16 22:18:00,Bursa,Marmara,Ev Yaşam,Saklama Kutusu,2,232.11,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.242,504.12,2025,1,16,Thursday
SIP100264,MUS1123,2025-05-05 22:15:00,İstanbul,Marmara,Ev Yaşam,Termos,4,539.21,0.0,0.0,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.253,2156.84,2025,5,5,Monday
SIP100303,MUS1085,2025-12-28 09:01:00,Ankara,İç Anadolu,Ofis,Defter Seti,1,171.54,0.1,39.9,Kapıda Ödeme,Mevcut,4.0,3.0,Hayır,0.361,194.29,2025,12,28,Sunday
SIP101028,MUS1447,2024-07-24 08:47:00,Antalya,Akdeniz,Ev Yaşam,Masa Lambası,1,703.66,0.0,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.323,753.56,2024,7,24,Wednesday
SIP100176,MUS1198,2024-12-23 22:01:00,İstanbul,Marmara,Ev Yaşam,Kahve Kupası,1,184.83,0.1,49.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.285,216.25,2024,12,23,Monday
SIP100150,MUS1029,2025-05-13 16:42:00,İzmir,Ege,Ofis,Kalem Seti,2,97.8,0.0,49.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.289,245.5,2025,5,13,Tuesday
SIP100976,MUS1323,2024-02-02 22:08:00,Ankara,İç Anadolu,Elektronik,Powerbank,2,749.52,0.0,29.9,Kredi Kartı,VIP,1.0,5.0,Hayır,0.339,1528.94,2024,2,2,Friday
SIP100072,MUS1435,2025-06-29 14:42:00,Trabzon,Karadeniz,Elektronik,Webcam,1,1024.17,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.36,1064.07,2025,6,29,Sunday
SIP100169,MUS1260,2024-07-15 11:08:00,Samsun,Karadeniz,Ofis,Not Tutucu,1,127.02,0.15,39.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.417,147.87,2024,7,15,Monday
SIP100456,MUS1131,2024-06-17 15:08:00,İzmir,Ege,Elektronik,Kablosuz Kulaklık,1,1617.74,0.0,49.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.205,1667.64,2024,6,17,Monday
SIP100488,MUS1281,2025-07-22 10:07:00,Konya,İç Anadolu,Elektronik,Powerbank,1,921.36,0.0,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.241,961.26,2025,7,22,Tuesday
SIP101332,MUS1307,2024-05-24 09:13:00,Gaziantep,Güneydoğu Anadolu,Ev Yaşam,Saklama Kutusu,1,238.03,0.2,39.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.402,230.32,2024,5,24,Friday
SIP100460,MUS1165,2024-06-26 19:52:00,Samsun,Karadeniz,Ev Yaşam,Organizer,1,265.15,0.15,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.374,265.28,2024,6,26,Wednesday
SIP101392,MUS1404,2024-03-29 10:20:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1221.43,0.1,49.9,Banka Kartı,VIP,2.0,4.0,Hayır,0.214,2248.47,2024,3,29,Friday
SIP101038,MUS1293,2025-01-29 12:38:00,Trabzon,Karadeniz,Kitap,Veri Bilimi 101,3,247.61,0.05,39.9,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.363,745.59,2025,1,29,Wednesday
SIP101099,MUS1128,2024-03-25 20:27:00,Bursa,Marmara,Ofis,Not Tutucu,1,130.04,0.0,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.249,169.94,2024,3,25,Monday
SIP100242,MUS1383,2025-01-11 17:14:00,Adana,Akdeniz,Kitap,İş Analitiği Rehberi,1,309.04,0.0,49.9,Kredi Kartı,Yeni,3.0,3.0,Hayır,0.316,358.94,2025,1,11,Saturday
SIP100699,MUS1332,2025-12-26 09:05:00,İstanbul,Marmara,Kozmetik,Yüz Temizleme Jeli,1,319.19,0.0,39.9,Kapıda Ödeme,Yeni,3.0,4.0,Hayır,0.22,359.09,2025,12,26,Friday
SIP100915,MUS1051,2024-03-01 17:20:00,İstanbul,Karadeniz,Kitap,Python Notları,1,218.17,0.1,59.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.18,256.25,2024,3,1,Friday
SIP101371,MUS1099,2024-03-09 13:40:00,Konya,İç Anadolu,Kozmetik,Nemlendirici,1,404.88,0.0,39.9,Banka Kartı,Yeni,3.0,5.0,Hayır,0.267,444.78,2024,3,9,Saturday
SIP100703,MUS1112,2025-02-06 10:41:00,Bursa,Marmara,Ev Yaşam,Organizer,3,279.87,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.202,889.51,2025,2,6,Thursday
SIP100585,MUS1360,2025-03-01 19:06:00,Samsun,Karadeniz,Kozmetik,Serum,1,511.58,0.05,39.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.272,525.9,2025,3,1,Saturday
SIP100693,MUS1446,2024-08-27 14:43:00,Ankara,İç Anadolu,Kitap,Girişimcilik,1,224.37,0.0,49.9,Havale/EFT,Mevcut,1.0,4.0,Hayır,0.363,274.27,2024,8,27,Tuesday
SIP100271,MUS1317,2024-03-10 19:09:00,İstanbul,Marmara,Ev Yaşam,Masa Lambası,2,638.03,0.05,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.408,1242.16,2024,3,10,Sunday
SIP100112,MUS1406,2025-01-02 13:27:00,İstanbul,Marmara,Elektronik,Webcam,3,817.49,0.0,59.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.323,2512.37,2025,1,2,Thursday
SIP100596,MUS1345,2025-07-06 17:09:00,Ankara,İç Anadolu,Elektronik,Webcam,2,958.21,0.0,49.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.36,1966.32,2025,7,6,Sunday
SIP100227,MUS1408,2025-12-07 19:31:00,Kocaeli,Marmara,Kitap,Python Notları,1,239.29,0.0,49.9,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.253,289.19,2025,12,7,Sunday
SIP100497,MUS1279,2025-08-15 14:49:00,Bursa,Marmara,Elektronik,Powerbank,1,821.16,0.05,49.9,Banka Kartı,VIP,5.0,4.0,Hayır,0.262,830.0,2025,8,15,Friday
SIP100842,MUS1134,2025-11-18 13:08:00,Konya,İç Anadolu,Ofis,Not Tutucu,1,131.35,0.0,29.9,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.238,161.25,2025,11,18,Tuesday
SIP100221,MUS1296,2025-09-03 15:16:00,Kayseri,İç Anadolu,Kitap,Veri Bilimi 101,1,272.69,0.15,59.9,Dijital Cüzdan,Mevcut,5.0,4.0,Hayır,0.382,291.69,2025,9,3,Wednesday
SIP101203,MUS1220,2025-09-02 19:17:00,Bursa,Marmara,Spor,Direnç Bandı,1,247.36,0.0,39.9,Kapıda Ödeme,Mevcut,2.0,4.0,Hayır,0.22,287.26,2025,9,2,Tuesday
SIP100337,MUS1163,2025-10-15 17:04:00,İzmir,Ege,Ev Yaşam,Kahve Kupası,1,187.68,0.0,49.9,Banka Kartı,VIP,3.0,4.0,Hayır,0.182,237.58,2025,10,15,Wednesday
SIP100978,MUS1017,2025-10-16 22:19:00,İstanbul,Marmara,Kozmetik,Şampuan,4,175.46,0.0,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.417,751.74,2025,10,16,Thursday
SIP100921,MUS1349,2024-01-01 08:59:00,Konya,İç Anadolu,Kitap,Python Notları,4,234.28,0.1,39.9,Dijital Cüzdan,Yeni,1.0,5.0,Hayır,0.34,883.31,2024,1,1,Monday
SIP101018,MUS1395,2025-01-29 22:36:00,İzmir,Ege,Elektronik,Kablosuz Kulaklık,2,1458.69,0.05,39.9,Kredi Kartı,Mevcut,3.0,3.0,Hayır,0.183,2811.41,2025,1,29,Wednesday
SIP101089,MUS1324,2024-04-30 12:19:00,Eskişehir,İç Anadolu,Ev Yaşam,Organizer,2,250.07,0.05,39.9,Kredi Kartı,Yeni,1.0,4.0,Evet,0.2,515.03,2024,4,30,Tuesday
SIP100946,MUS1031,2025-05-07 19:39:00,Bursa,Marmara,Ofis,Not Tutucu,2,135.41,0.0,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.285,330.72,2025,5,7,Wednesday
SIP100138,MUS1437,2024-10-28 15:32:00,Ankara,İç Anadolu,Kozmetik,Serum,1,515.53,0.0,49.9,Banka Kartı,Yeni,4.0,3.0,Hayır,0.376,565.43,2024,10,28,Monday
SIP100313,MUS1390,2025-12-28 21:28:00,İzmir,Ege,Spor,Direnç Bandı,3,227.12,0.1,39.9,Kredi Kartı,Yeni,3.0,4.0,Evet,0.382,653.12,2025,12,28,Sunday
SIP100529,MUS1207,2024-12-22 13:52:00,Ankara,İç Anadolu,Kozmetik,Serum,4,559.47,0.0,29.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.417,2267.78,2024,12,22,Sunday
SIP100508,MUS1021,2024-09-06 08:08:00,Konya,İç Anadolu,Spor,Yoga Matı,3,714.18,0.05,29.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.314,2065.31,2024,9,6,Friday
SIP100957,MUS1410,2025-04-12 11:23:00,Ankara,İç Anadolu,Ev Yaşam,Saklama Kutusu,3,248.32,0.0,59.9,Kapıda Ödeme,Mevcut,4.0,4.0,Hayır,0.243,804.86,2025,4,12,Saturday
